,id,Gaji
3622,39616,0
3623,39617,0
3624,39618,0
3625,39619,0
3626,39620,0
3627,39621,0
3628,39622,0
3629,39623,0
3630,39624,0
3631,39625,0
3632,39626,0
3633,39627,1
3634,39628,0
3635,39629,0
3636,39630,1
3637,39631,0
3638,39632,0
3639,39633,0
3640,39634,0
3641,39635,0
3642,39636,0
3643,39637,0
3644,39638,0
3645,39639,0
3646,39640,0
3647,39641,0
3648,39642,0
3649,39643,0
3650,39644,0
3651,39645,0
3652,39646,0
3653,39647,0
3654,39648,0
3655,39649,0
3656,39650,0
3657,39651,0
3658,39652,0
3659,39653,0
3660,39654,0
3661,39655,0
3662,39656,0
3663,39657,0
3664,39658,0
3665,39659,0
3666,39660,0
3667,39661,0
3668,39662,0
3669,39663,0
3670,39664,1
3671,39665,0
3672,39666,0
3673,39667,0
3674,39668,0
3675,39669,0
3676,39670,0
3677,39671,0
3678,39672,0
3679,39673,0
3680,39674,0
3681,39675,0
3682,39676,0
3683,39677,0
3684,39678,0
3685,39679,0
3686,39680,1
3687,39681,0
3688,39682,0
3689,39683,0
3690,39684,0
3691,39685,0
3692,39686,0
3693,39687,0
3694,39688,1
3695,39689,0
3696,39690,1
3697,39691,0
3698,39692,0
3699,39693,0
3700,39694,0
3701,39695,0
3702,39696,0
3703,39697,0
3704,39698,1
3705,39699,0
3706,39700,0
3707,39701,0
3708,39702,0
3709,39703,0
3710,39704,0
3711,39705,0
3712,39706,0
3713,39707,0
3714,39708,0
3715,39709,0
3716,39710,0
3717,39711,0
3718,39712,0
3719,39713,0
3720,39714,0
3721,39715,0
3722,39716,0
3723,39717,0
3724,39718,0
3725,39719,1
3726,39720,0
3727,39721,0
3728,39722,0
3729,39723,0
3730,39724,0
3731,39725,0
3732,39726,0
3733,39727,0
3734,39728,0
3735,39729,0
3736,39730,0
3737,39731,0
3738,39732,0
3739,39733,0
3740,39734,0
3741,39735,0
3742,39736,1
3743,39737,0
3744,39738,0
3745,39739,0
3746,39740,0
3747,39741,0
3748,39742,0
3749,39743,0
3750,39744,0
3751,39745,0
3752,39746,1
3753,39747,0
3754,39748,0
3755,39749,0
3756,39750,0
3757,39751,0
3758,39752,0
3759,39753,0
3760,39754,0
3761,39755,0
3762,39756,0
3763,39757,0
3764,39758,0
3765,39759,0
3766,39760,0
3767,39761,0
3768,39762,0
3769,39763,0
3770,39764,0
3771,39765,0
3772,39766,0
3773,39767,0
3774,39768,0
3775,39769,0
3776,39770,0
3777,39771,0
3778,39772,0
3779,39773,0
3780,39774,0
3781,39775,0
3782,39776,0
3783,39777,0
3784,39778,0
3785,39779,0
3786,39780,0
3787,39781,0
3788,39782,0
3789,39783,0
3790,39784,0
3791,39785,1
3792,39786,0
3793,39787,0
3794,39788,0
3795,39789,0
3796,39790,0
3797,39791,0
3798,39792,0
3799,39793,1
3800,39794,0
3801,39795,0
3802,39796,0
3803,39797,0
3804,39798,0
3805,39799,0
3806,39800,0
3807,39801,0
3808,39802,0
3809,39803,0
3810,39804,0
3811,39805,0
3812,39806,0
3813,39807,0
3814,39808,0
3815,39809,0
3816,39810,0
3817,39811,0
3818,39812,0
3819,39813,0
3820,39814,0
3821,39815,0
3822,39816,0
3823,39817,0
3824,39818,0
3825,39819,0
3826,39820,0
3827,39821,0
3828,39822,1
3829,39823,0
3830,39824,0
3831,39825,0
3832,39826,0
3833,39827,0
3834,39828,0
3835,39829,0
3836,39830,0
3837,39831,0
3838,39832,1
3839,39833,0
3840,39834,0
3841,39835,0
3842,39836,0
3843,39837,0
3844,39838,0
3845,39839,0
3846,39840,0
3847,39841,0
3848,39842,0
3849,39843,0
3850,39844,1
3851,39845,0
3852,39846,0
3853,39847,0
3854,39848,0
3855,39849,0
3856,39850,0
3857,39851,0
3858,39852,0
3859,39853,0
3860,39854,0
3861,39855,0
3862,39856,0
3863,39857,1
3864,39858,0
3865,39859,0
3866,39860,0
3867,39861,0
3868,39862,0
3869,39863,0
3870,39864,0
3871,39865,0
3872,39866,0
3873,39867,0
3874,39868,0
3875,39869,0
3876,39870,0
3877,39871,1
3878,39872,0
3879,39873,0
3880,39874,0
3881,39875,0
3882,39876,0
3883,39877,0
3884,39878,0
3885,39879,0
3886,39880,0
3887,39881,0
3888,39882,0
3889,39883,1
3890,39884,0
3891,39885,0
3892,39886,0
3893,39887,0
3894,39888,0
3895,39889,0
3896,39890,0
3897,39891,0
3898,39892,0
3899,39893,1
3900,39894,0
3901,39895,0
3902,39896,0
3903,39897,0
3904,39898,0
3905,39899,0
3906,39900,0
3907,39901,1
3908,39902,0
3909,39903,0
3910,39904,0
3911,39905,0
3912,39906,0
3913,39907,0
3914,39908,0
3915,39909,0
3916,39910,0
3917,39911,0
3918,39912,0
3919,39913,0
3920,39914,0
3921,39915,0
3922,39916,0
3923,39917,0
3924,39918,0
3925,39919,0
3926,39920,0
3927,39921,0
3928,39922,0
3929,39923,0
3930,39924,0
3931,39925,0
3932,39926,0
3933,39927,0
3934,39928,0
3935,39929,0
3936,39930,0
3937,39931,0
3938,39932,0
3939,39933,0
3940,39934,0
3941,39935,0
3942,39936,1
3943,39937,0
3944,39938,1
3945,39939,0
3946,39940,0
3947,39941,0
3948,39942,0
3949,39943,0
3950,39944,0
3951,39945,0
3952,39946,0
3953,39947,0
3954,39948,0
3955,39949,0
3956,39950,1
3957,39951,0
3958,39952,0
3959,39953,0
3960,39954,0
3961,39955,0
3962,39956,0
3963,39957,0
3964,39958,0
3965,39959,0
3966,39960,0
3967,39961,0
3968,39962,0
3969,39963,0
3970,39964,0
3971,39965,0
3972,39966,0
3973,39967,0
3974,39968,0
3975,39969,0
3976,39970,0
3977,39971,0
3978,39972,0
3979,39973,0
3980,39974,0
3981,39975,0
3982,39976,0
3983,39977,0
3984,39978,0
3985,39979,0
3986,39980,0
3987,39981,0
3988,39982,1
3989,39983,0
3990,39984,0
3991,39985,0
3992,39986,1
3993,39987,0
3994,39988,0
3995,39989,0
3996,39990,0
3997,39991,0
3998,39992,0
3999,39993,0
4000,39994,0
4001,39995,0
4002,39996,0
4003,39997,0
4004,39998,0
4005,39999,0
4006,40000,0
4007,40001,0
4008,40002,0
4009,40003,0
4010,40004,0
4011,40005,0
4012,40006,0
4013,40007,0
4014,40008,1
4015,40009,0
4016,40010,0
4017,40011,0
4018,40012,0
4019,40013,0
4020,40014,0
4021,40015,0
4022,40016,0
4023,40017,0
4024,40018,1
4025,40019,0
4026,40020,0
4027,40021,0
4028,40022,0
4029,40023,0
4030,40024,0
4031,40025,0
4032,40026,0
4033,40027,0
4034,40028,0
4035,40029,0
4036,40030,0
4037,40031,0
4038,40032,0
4039,40033,0
4040,40034,1
4041,40035,0
4042,40036,0
4043,40037,1
4044,40038,0
4045,40039,1
4046,40040,0
4047,40041,0
4048,40042,0
4049,40043,0
4050,40044,0
4051,40045,1
4052,40046,0
4053,40047,0
4054,40048,0
4055,40049,0
4056,40050,0
4057,40051,0
4058,40052,1
4059,40053,0
4060,40054,0
4061,40055,0
4062,40056,1
4063,40057,0
4064,40058,0
4065,40059,0
4066,40060,0
4067,40061,0
4068,40062,0
4069,40063,0
4070,40064,0
4071,40065,0
4072,40066,0
4073,40067,1
4074,40068,0
4075,40069,1
4076,40070,0
4077,40071,0
4078,40072,0
4079,40073,0
4080,40074,0
4081,40075,0
4082,40076,0
4083,40077,0
4084,40078,0
4085,40079,1
4086,40080,0
4087,40081,0
4088,40082,0
4089,40083,0
4090,40084,0
4091,40085,0
4092,40086,0
4093,40087,0
4094,40088,0
4095,40089,0
4096,40090,0
4097,40091,0
4098,40092,0
4099,40093,0
4100,40094,1
4101,40095,0
4102,40096,0
4103,40097,0
4104,40098,0
4105,40099,1
4106,40100,0
4107,40101,0
4108,40102,0
4109,40103,0
4110,40104,0
4111,40105,0
4112,40106,0
4113,40107,0
4114,40108,0
4115,40109,0
4116,40110,0
4117,40111,0
4118,40112,0
4119,40113,0
4120,40114,0
4121,40115,0
4122,40116,0
4123,40117,0
4124,40118,0
4125,40119,0
4126,40120,0
4127,40121,0
4128,40122,0
4129,40123,0
4130,40124,0
4131,40125,0
4132,40126,0
4133,40127,0
4134,40128,0
4135,40129,0
4136,40130,0
4137,40131,0
4138,40132,1
4139,40133,0
4140,40134,0
4141,40135,0
4142,40136,1
4143,40137,0
4144,40138,0
4145,40139,0
4146,40140,0
4147,40141,0
4148,40142,0
4149,40143,0
4150,40144,0
4151,40145,0
4152,40146,0
4153,40147,0
4154,40148,1
4155,40149,0
4156,40150,0
4157,40151,0
4158,40152,0
4159,40153,0
4160,40154,0
4161,40155,0
4162,40156,0
4163,40157,0
4164,40158,0
4165,40159,0
4166,40160,0
4167,40161,0
4168,40162,0
4169,40163,0
4170,40164,0
4171,40165,0
4172,40166,0
4173,40167,0
4174,40168,0
4175,40169,0
4176,40170,0
4177,40171,0
4178,40172,0
4179,40173,0
4180,40174,0
4181,40175,0
4182,40176,0
4183,40177,0
4184,40178,0
4185,40179,0
4186,40180,0
4187,40181,0
4188,40182,0
4189,40183,0
4190,40184,1
4191,40185,0
4192,40186,0
4193,40187,0
4194,40188,0
4195,40189,0
4196,40190,0
4197,40191,0
4198,40192,0
4199,40193,0
4200,40194,0
4201,40195,1
4202,40196,0
4203,40197,0
4204,40198,0
4205,40199,0
4206,40200,0
4207,40201,0
4208,40202,0
4209,40203,0
4210,40204,0
4211,40205,0
4212,40206,0
4213,40207,0
4214,40208,0
4215,40209,0
4216,40210,1
4217,40211,0
4218,40212,0
4219,40213,0
4220,40214,0
4221,40215,0
4222,40216,0
4223,40217,0
4224,40218,0
4225,40219,0
4226,40220,0
4227,40221,0
4228,40222,0
4229,40223,0
4230,40224,0
4231,40225,0
4232,40226,0
4233,40227,0
4234,40228,0
4235,40229,0
4236,40230,0
4237,40231,0
4238,40232,1
4239,40233,0
4240,40234,0
4241,40235,0
4242,40236,0
4243,40237,0
4244,40238,0
4245,40239,0
4246,40240,0
4247,40241,0
4248,40242,0
4249,40243,0
4250,40244,0
4251,40245,0
4252,40246,1
4253,40247,0
4254,40248,1
4255,40249,0
4256,40250,0
4257,40251,0
4258,40252,0
4259,40253,0
4260,40254,0
4261,40255,0
4262,40256,0
4263,40257,0
4264,40258,0
4265,40259,0
4266,40260,0
4267,40261,0
4268,40262,0
4269,40263,0
4270,40264,0
4271,40265,0
4272,40266,0
4273,40267,0
4274,40268,0
4275,40269,0
4276,40270,0
4277,40271,0
4278,40272,0
4279,40273,0
4280,40274,0
4281,40275,0
4282,40276,0
4283,40277,0
4284,40278,0
4285,40279,1
4286,40280,0
4287,40281,0
4288,40282,0
4289,40283,0
4290,40284,0
4291,40285,0
4292,40286,0
4293,40287,0
4294,40288,1
4295,40289,0
4296,40290,0
4297,40291,1
4298,40292,0
4299,40293,0
4300,40294,0
4301,40295,0
4302,40296,0
4303,40297,0
4304,40298,0
4305,40299,0
4306,40300,0
4307,40301,0
4308,40302,0
4309,40303,0
4310,40304,0
4311,40305,1
4312,40306,0
4313,40307,0
4314,40308,0
4315,40309,0
4316,40310,0
4317,40311,0
4318,40312,0
4319,40313,0
4320,40314,0
4321,40315,0
4322,40316,1
4323,40317,0
4324,40318,0
4325,40319,1
4326,40320,0
4327,40321,0
4328,40322,0
4329,40323,0
4330,40324,0
4331,40325,0
4332,40326,1
4333,40327,0
4334,40328,0
4335,40329,0
4336,40330,0
4337,40331,0
4338,40332,0
4339,40333,0
4340,40334,0
4341,40335,0
4342,40336,0
4343,40337,0
4344,40338,0
4345,40339,0
4346,40340,0
4347,40341,0
4348,40342,0
4349,40343,0
4350,40344,0
4351,40345,0
4352,40346,0
4353,40347,0
4354,40348,0
4355,40349,0
4356,40350,0
4357,40351,0
4358,40352,0
4359,40353,0
4360,40354,0
4361,40355,0
4362,40356,0
4363,40357,0
4364,40358,0
4365,40359,1
4366,40360,0
4367,40361,1
4368,40362,0
4369,40363,0
4370,40364,0
4371,40365,0
4372,40366,0
4373,40367,0
4374,40368,0
4375,40369,0
4376,40370,0
4377,40371,0
4378,40372,0
4379,40373,1
4380,40374,0
4381,40375,0
4382,40376,0
4383,40377,0
4384,40378,0
4385,40379,0
4386,40380,0
4387,40381,1
4388,40382,0
4389,40383,0
4390,40384,0
4391,40385,1
4392,40386,1
4393,40387,1
4394,40388,0
4395,40389,0
4396,40390,0
4397,40391,0
4398,40392,0
4399,40393,0
4400,40394,0
4401,40395,0
4402,40396,0
4403,40397,1
4404,40398,0
4405,40399,0
4406,40400,0
4407,40401,0
4408,40402,1
4409,40403,0
4410,40404,0
4411,40405,0
4412,40406,0
4413,40407,0
4414,40408,0
4415,40409,1
4416,40410,0
4417,40411,0
4418,40412,0
4419,40413,0
4420,40414,0
4421,40415,0
4422,40416,0
4423,40417,0
4424,40418,0
4425,40419,0
4426,40420,0
4427,40421,0
4428,40422,0
4429,40423,0
4430,40424,0
4431,40425,0
4432,40426,0
4433,40427,0
4434,40428,0
4435,40429,0
4436,40430,0
4437,40431,0
4438,40432,0
4439,40433,0
4440,40434,0
4441,40435,0
4442,40436,0
4443,40437,0
4444,40438,0
4445,40439,0
4446,40440,0
4447,40441,0
4448,40442,0
4449,40443,0
4450,40444,0
4451,40445,0
4452,40446,0
4453,40447,0
4454,40448,0
4455,40449,0
4456,40450,0
4457,40451,0
4458,40452,0
4459,40453,0
4460,40454,0
4461,40455,1
4462,40456,0
4463,40457,0
4464,40458,0
4465,40459,0
4466,40460,0
4467,40461,0
4468,40462,0
4469,40463,0
4470,40464,1
4471,40465,0
4472,40466,0
4473,40467,0
4474,40468,0
4475,40469,0
4476,40470,0
4477,40471,0
4478,40472,0
4479,40473,0
4480,40474,0
4481,40475,0
4482,40476,0
4483,40477,0
4484,40478,0
4485,40479,1
4486,40480,0
4487,40481,1
4488,40482,0
4489,40483,0
4490,40484,0
4491,40485,0
4492,40486,1
4493,40487,0
4494,40488,0
4495,40489,0
4496,40490,0
4497,40491,0
4498,40492,0
4499,40493,0
4500,40494,0
4501,40495,0
4502,40496,0
4503,40497,0
4504,40498,1
4505,40499,1
4506,40500,0
4507,40501,0
4508,40502,0
4509,40503,0
4510,40504,0
4511,40505,0
4512,40506,0
4513,40507,0
4514,40508,0
4515,40509,0
4516,40510,0
4517,40511,0
4518,40512,0
4519,40513,0
4520,40514,0
4521,40515,0
4522,40516,0
4523,40517,1
4524,40518,0
4525,40519,0
4526,40520,0
4527,40521,0
4528,40522,0
4529,40523,0
4530,40524,0
4531,40525,0
4532,40526,0
4533,40527,0
4534,40528,0
4535,40529,0
4536,40530,0
4537,40531,0
4538,40532,0
4539,40533,0
4540,40534,0
4541,40535,0
4542,40536,0
4543,40537,0
4544,40538,0
4545,40539,0
4546,40540,0
4547,40541,0
4548,40542,0
4549,40543,0
4550,40544,0
4551,40545,0
4552,40546,0
4553,40547,0
4554,40548,0
4555,40549,0
4556,40550,0
4557,40551,0
4558,40552,0
4559,40553,1
4560,40554,0
4561,40555,0
4562,40556,0
4563,40557,0
4564,40558,0
4565,40559,0
4566,40560,0
4567,40561,1
4568,40562,0
4569,40563,0
4570,40564,0
4571,40565,0
4572,40566,0
4573,40567,0
4574,40568,0
4575,40569,0
4576,40570,0
4577,40571,1
4578,40572,0
4579,40573,0
4580,40574,1
4581,40575,0
4582,40576,0
4583,40577,0
4584,40578,0
4585,40579,0
4586,40580,0
4587,40581,0
4588,40582,0
4589,40583,0
4590,40584,0
4591,40585,0
4592,40586,0
4593,40587,0
4594,40588,0
4595,40589,0
4596,40590,1
4597,40591,0
4598,40592,0
4599,40593,0
4600,40594,0
4601,40595,0
4602,40596,0
4603,40597,0
4604,40598,0
4605,40599,0
4606,40600,0
4607,40601,0
4608,40602,0
4609,40603,0
4610,40604,0
4611,40605,0
4612,40606,0
4613,40607,0
4614,40608,0
4615,40609,1
4616,40610,0
4617,40611,0
4618,40612,0
4619,40613,0
4620,40614,0
4621,40615,0
4622,40616,0
4623,40617,0
4624,40618,1
4625,40619,0
4626,40620,0
4627,40621,0
4628,40622,0
4629,40623,0
4630,40624,0
4631,40625,0
4632,40626,1
4633,40627,0
4634,40628,0
4635,40629,0
4636,40630,0
4637,40631,0
4638,40632,0
4639,40633,0
4640,40634,0
4641,40635,0
4642,40636,0
4643,40637,0
4644,40638,0
4645,40639,1
4646,40640,0
4647,40641,0
4648,40642,0
4649,40643,0
4650,40644,0
4651,40645,0
4652,40646,1
4653,40647,0
4654,40648,0
4655,40649,0
4656,40650,0
4657,40651,0
4658,40652,1
4659,40653,0
4660,40654,0
4661,40655,1
4662,40656,0
4663,40657,0
4664,40658,0
4665,40659,0
4666,40660,0
4667,40661,0
4668,40662,0
4669,40663,0
4670,40664,0
4671,40665,0
4672,40666,0
4673,40667,0
4674,40668,0
4675,40669,1
4676,40670,0
4677,40671,0
4678,40672,0
4679,40673,0
4680,40674,0
4681,40675,0
4682,40676,0
4683,40677,1
4684,40678,0
4685,40679,0
4686,40680,0
4687,40681,0
4688,40682,0
4689,40683,0
4690,40684,0
4691,40685,0
4692,40686,0
4693,40687,0
4694,40688,0
4695,40689,0
4696,40690,0
4697,40691,0
4698,40692,0
4699,40693,0
4700,40694,0
4701,40695,0
4702,40696,0
4703,40697,1
4704,40698,1
4705,40699,0
4706,40700,0
4707,40701,0
4708,40702,0
4709,40703,0
4710,40704,1
4711,40705,0
4712,40706,0
4713,40707,0
4714,40708,0
4715,40709,0
4716,40710,0
4717,40711,0
4718,40712,0
4719,40713,0
4720,40714,1
4721,40715,0
4722,40716,0
4723,40717,0
4724,40718,0
4725,40719,0
4726,40720,1
4727,40721,0
4728,40722,0
4729,40723,0
4730,40724,0
4731,40725,0
4732,40726,0
4733,40727,0
4734,40728,0
4735,40729,0
4736,40730,0
4737,40731,0
4738,40732,0
4739,40733,0
4740,40734,0
4741,40735,0
4742,40736,0
4743,40737,0
4744,40738,0
4745,40739,1
4746,40740,0
4747,40741,0
4748,40742,0
4749,40743,0
4750,40744,0
4751,40745,0
4752,40746,0
4753,40747,0
4754,40748,0
4755,40749,0
4756,40750,0
4757,40751,0
4758,40752,0
4759,40753,0
4760,40754,0
4761,40755,0
4762,40756,0
4763,40757,0
4764,40758,0
4765,40759,0
4766,40760,0
4767,40761,0
4768,40762,0
4769,40763,0
4770,40764,0
4771,40765,0
4772,40766,0
4773,40767,1
4774,40768,0
4775,40769,0
4776,40770,0
4777,40771,0
4778,40772,0
4779,40773,0
4780,40774,0
4781,40775,0
4782,40776,0
4783,40777,0
4784,40778,0
4785,40779,0
4786,40780,0
4787,40781,0
4788,40782,0
4789,40783,0
4790,40784,0
4791,40785,0
4792,40786,1
4793,40787,0
4794,40788,1
4795,40789,0
4796,40790,0
4797,40791,0
4798,40792,0
4799,40793,0
4800,40794,0
4801,40795,0
4802,40796,0
4803,40797,0
4804,40798,0
4805,40799,0
4806,40800,0
4807,40801,0
4808,40802,0
4809,40803,0
4810,40804,0
4811,40805,0
4812,40806,0
4813,40807,0
4814,40808,0
4815,40809,0
4816,40810,1
4817,40811,0
4818,40812,0
4819,40813,0
4820,40814,0
4821,40815,0
4822,40816,0
4823,40817,0
4824,40818,0
4825,40819,0
4826,40820,0
4827,40821,0
4828,40822,1
4829,40823,0
4830,40824,0
4831,40825,1
4832,40826,0
4833,40827,1
4834,40828,1
4835,40829,1
4836,40830,0
4837,40831,0
4838,40832,0
4839,40833,0
4840,40834,0
4841,40835,0
4842,40836,0
4843,40837,0
4844,40838,0
4845,40839,0
4846,40840,0
4847,40841,0
4848,40842,0
4849,40843,0
4850,40844,1
4851,40845,0
4852,40846,0
4853,40847,0
4854,40848,0
4855,40849,0
4856,40850,0
4857,40851,0
4858,40852,0
4859,40853,1
4860,40854,0
4861,40855,0
4862,40856,0
4863,40857,0
4864,40858,0
4865,40859,0
4866,40860,0
4867,40861,0
4868,40862,0
4869,40863,0
4870,40864,0
4871,40865,0
4872,40866,0
4873,40867,0
4874,40868,0
4875,40869,0
4876,40870,0
4877,40871,0
4878,40872,0
4879,40873,0
4880,40874,0
4881,40875,1
4882,40876,0
4883,40877,0
4884,40878,0
4885,40879,0
4886,40880,0
4887,40881,1
4888,40882,0
4889,40883,0
4890,40884,0
4891,40885,0
4892,40886,0
4893,40887,0
4894,40888,0
4895,40889,0
4896,40890,0
4897,40891,0
4898,40892,0
4899,40893,0
4900,40894,0
4901,40895,1
4902,40896,0
4903,40897,0
4904,40898,0
4905,40899,0
4906,40900,0
4907,40901,0
4908,40902,0
4909,40903,0
4910,40904,0
4911,40905,0
4912,40906,1
4913,40907,1
4914,40908,0
4915,40909,0
4916,40910,0
4917,40911,0
4918,40912,0
4919,40913,0
4920,40914,0
4921,40915,0
4922,40916,0
4923,40917,0
4924,40918,0
4925,40919,0
4926,40920,0
4927,40921,1
4928,40922,0
4929,40923,0
4930,40924,0
4931,40925,0
4932,40926,0
4933,40927,0
4934,40928,0
4935,40929,0
4936,40930,0
4937,40931,1
4938,40932,0
4939,40933,0
4940,40934,0
4941,40935,0
4942,40936,0
4943,40937,0
4944,40938,0
4945,40939,1
4946,40940,0
4947,40941,0
4948,40942,0
4949,40943,0
4950,40944,0
4951,40945,0
4952,40946,0
4953,40947,0
4954,40948,0
4955,40949,0
4956,40950,0
4957,40951,0
4958,40952,0
4959,40953,1
4960,40954,0
4961,40955,0
4962,40956,1
4963,40957,0
4964,40958,0
4965,40959,0
4966,40960,0
4967,40961,0
4968,40962,0
4969,40963,0
4970,40964,0
4971,40965,0
4972,40966,0
4973,40967,1
4974,40968,0
4975,40969,0
4976,40970,0
4977,40971,0
4978,40972,1
4979,40973,0
4980,40974,1
4981,40975,0
4982,40976,0
4983,40977,0
4984,40978,0
4985,40979,0
4986,40980,0
4987,40981,0
4988,40982,0
4989,40983,0
4990,40984,1
4991,40985,0
4992,40986,0
4993,40987,0
4994,40988,0
4995,40989,0
4996,40990,0
4997,40991,0
4998,40992,0
4999,40993,0
5000,40994,0
5001,40995,0
5002,40996,0
5003,40997,0
5004,40998,0
5005,40999,0
5006,41000,0
5007,41001,0
5008,41002,0
5009,41003,0
5010,41004,1
5011,41005,0
5012,41006,0
5013,41007,0
5014,41008,0
5015,41009,0
5016,41010,0
5017,41011,0
5018,41012,0
5019,41013,0
5020,41014,0
5021,41015,0
5022,41016,0
5023,41017,0
5024,41018,0
5025,41019,0
5026,41020,0
5027,41021,0
5028,41022,0
5029,41023,0
5030,41024,0
5031,41025,0
5032,41026,0
5033,41027,0
5034,41028,0
5035,41029,0
5036,41030,0
5037,41031,0
5038,41032,0
5039,41033,0
5040,41034,0
5041,41035,0
5042,41036,0
5043,41037,0
5044,41038,0
5045,41039,0
5046,41040,0
5047,41041,0
5048,41042,0
5049,41043,0
5050,41044,0
5051,41045,0
5052,41046,0
5053,41047,0
5054,41048,0
5055,41049,0
5056,41050,1
5057,41051,0
5058,41052,0
5059,41053,0
5060,41054,0
5061,41055,0
5062,41056,0
5063,41057,0
5064,41058,0
5065,41059,0
5066,41060,0
5067,41061,0
5068,41062,0
5069,41063,0
5070,41064,0
5071,41065,0
5072,41066,0
5073,41067,1
5074,41068,1
5075,41069,0
5076,41070,0
5077,41071,0
5078,41072,0
5079,41073,1
5080,41074,0
5081,41075,0
5082,41076,0
5083,41077,0
5084,41078,0
5085,41079,0
5086,41080,0
5087,41081,0
5088,41082,0
5089,41083,0
5090,41084,0
5091,41085,0
5092,41086,0
5093,41087,0
5094,41088,0
5095,41089,0
5096,41090,0
5097,41091,0
5098,41092,0
5099,41093,0
5100,41094,0
5101,41095,0
5102,41096,0
5103,41097,0
5104,41098,0
5105,41099,0
5106,41100,0
5107,41101,0
5108,41102,0
5109,41103,0
5110,41104,0
5111,41105,1
5112,41106,0
5113,41107,0
5114,41108,0
5115,41109,0
5116,41110,0
5117,41111,0
5118,41112,0
5119,41113,0
5120,41114,0
5121,41115,0
5122,41116,1
5123,41117,0
5124,41118,0
5125,41119,0
5126,41120,0
5127,41121,0
5128,41122,0
5129,41123,0
5130,41124,0
5131,41125,0
5132,41126,0
5133,41127,0
5134,41128,0
5135,41129,0
5136,41130,0
5137,41131,1
5138,41132,0
5139,41133,0
5140,41134,0
5141,41135,0
5142,41136,1
5143,41137,0
5144,41138,0
5145,41139,0
5146,41140,0
5147,41141,0
5148,41142,0
5149,41143,0
5150,41144,0
5151,41145,0
5152,41146,0
5153,41147,0
5154,41148,0
5155,41149,0
5156,41150,1
5157,41151,0
5158,41152,0
5159,41153,0
5160,41154,0
5161,41155,0
5162,41156,0
5163,41157,0
5164,41158,1
5165,41159,0
5166,41160,1
5167,41161,0
5168,41162,0
5169,41163,0
5170,41164,0
5171,41165,0
5172,41166,0
5173,41167,0
5174,41168,0
5175,41169,0
5176,41170,0
5177,41171,0
5178,41172,0
5179,41173,0
5180,41174,0
5181,41175,0
5182,41176,0
5183,41177,0
5184,41178,0
5185,41179,0
5186,41180,0
5187,41181,0
5188,41182,0
5189,41183,0
5190,41184,0
5191,41185,0
5192,41186,0
5193,41187,0
5194,41188,0
5195,41189,1
5196,41190,0
5197,41191,0
5198,41192,1
5199,41193,0
5200,41194,0
5201,41195,0
5202,41196,0
5203,41197,0
5204,41198,0
5205,41199,0
5206,41200,0
5207,41201,0
5208,41202,0
5209,41203,0
5210,41204,0
5211,41205,0
5212,41206,1
5213,41207,0
5214,41208,0
5215,41209,0
5216,41210,0
5217,41211,1
5218,41212,0
5219,41213,0
5220,41214,0
5221,41215,0
5222,41216,0
5223,41217,0
5224,41218,0
5225,41219,1
5226,41220,0
5227,41221,0
5228,41222,0
5229,41223,0
5230,41224,0
5231,41225,0
5232,41226,0
5233,41227,0
5234,41228,0
5235,41229,0
5236,41230,0
5237,41231,0
5238,41232,0
5239,41233,0
5240,41234,1
5241,41235,0
5242,41236,0
5243,41237,1
5244,41238,0
5245,41239,0
5246,41240,0
5247,41241,0
5248,41242,0
5249,41243,0
5250,41244,0
5251,41245,0
5252,41246,0
5253,41247,0
5254,41248,0
5255,41249,0
5256,41250,0
5257,41251,0
5258,41252,0
5259,41253,1
5260,41254,0
5261,41255,0
5262,41256,0
5263,41257,0
5264,41258,0
5265,41259,0
5266,41260,0
5267,41261,1
5268,41262,0
5269,41263,0
5270,41264,0
5271,41265,0
5272,41266,0
5273,41267,0
5274,41268,0
5275,41269,0
5276,41270,0
5277,41271,1
5278,41272,0
5279,41273,0
5280,41274,0
5281,41275,0
5282,41276,0
5283,41277,0
5284,41278,1
5285,41279,0
5286,41280,0
5287,41281,0
5288,41282,0
5289,41283,0
5290,41284,0
5291,41285,0
5292,41286,0
5293,41287,0
5294,41288,0
5295,41289,0
5296,41290,0
5297,41291,0
5298,41292,0
5299,41293,0
5300,41294,0
5301,41295,0
5302,41296,0
5303,41297,0
5304,41298,0
5305,41299,0
5306,41300,0
5307,41301,0
5308,41302,0
5309,41303,0
5310,41304,0
5311,41305,0
5312,41306,0
5313,41307,0
5314,41308,0
5315,41309,0
5316,41310,0
5317,41311,0
5318,41312,0
5319,41313,0
5320,41314,0
5321,41315,0
5322,41316,0
5323,41317,0
5324,41318,0
5325,41319,0
5326,41320,0
5327,41321,0
5328,41322,0
5329,41323,1
5330,41324,0
5331,41325,0
5332,41326,0
5333,41327,0
5334,41328,0
5335,41329,0
5336,41330,0
5337,41331,0
5338,41332,0
5339,41333,0
5340,41334,0
5341,41335,0
5342,41336,0
5343,41337,0
5344,41338,0
5345,41339,0
5346,41340,0
5347,41341,0
5348,41342,0
5349,41343,0
5350,41344,0
5351,41345,0
5352,41346,0
5353,41347,0
5354,41348,0
5355,41349,0
5356,41350,0
5357,41351,0
5358,41352,0
5359,41353,0
5360,41354,0
5361,41355,0
5362,41356,0
5363,41357,0
5364,41358,0
5365,41359,0
5366,41360,0
5367,41361,0
5368,41362,0
5369,41363,0
5370,41364,0
